E_L93	N_L93	nb_m2	g_m2	Nb_0.25m2	g_0.25m2	Points	Annee
369007.788	6412861.968	0	0	0	0,0	K_16	2012
369630.723	6413135.923	8	96.7656208557552	2	24.1914052139388	K_17	2012
369660.248	6413178.208	32	261.29440832237	8	65.3236020805925	K_18	2012
368957.682	6411860.01	2	1.66643329499927	0.5	0.416608323749817	K_19	2012
370067.594	6413109.652	0	0	0	0,0	K_2	2012
368915.971	6411952.942	0	0	0	0,0	K_20	2012
368789.316	6412749.622	0	0	0	0,0	K_21	2012
370295.583	6412566.153	0	0	0	0,0	K_3	2012
369040.827	6412511.517	0	0	0	0,0	K_32	2012
369352.363	6413189.476	0	0	0	0,0	K_4	2012
369992.452	6412580.943	20	153.914211035827	5	38.4785527589569	K_5	2012
370199.605	6412277.033	0	0	0	0,0	K_6	2012
369045.612	6412800.159	0	0	0	0,0	K_7	2012
369715.185	6412688.461	6	52.3712880527396	1.5	13.0928220131849	K_8	2012
370084.212	6413429.079	0	0	0	0,0	K_9	2012
367581.957	6407778.797	0	0	0	0,0	L_1	2012
366650.006	6407047.546	0	0	0	0,0	L_10	2012
366803.497	6408534.783	0	0	0	0,0	L_11	2012
367814.634	6407826.364	2	24.0465075827706	0.5	6.01162689569264	L_12	2012
367724.735	6407974.941	0	0	0	0,0	L_13	2012
369465.413	6407585.472	0	0	0	0,0	L_14	2012
367915.071	6407901.716	24	178.942768033401	6	44.7356920083503	L_15	2012
368050.935	6407159.251	16	265.6568491054	4	66.41421227635	L_16	2012
367100.107	6407426.708	2	41.3362434517992	0.5	10.3340608629498	L_17	2012
366179.285	6407640.26	2	26.1416347227299	0.5	6.53540868068247	L_18	2012
366927.196	6408052.829	6	49.3238821871188	1.5	12.3309705467797	L_19	2012
366252.911	6407840.361	0	0	0	0,0	L_2	2012
366759.276	6408700.558	0	0	0	0,0	L_20	2012
366269.956	6407244.885	0	0	0	0,0	L_21	2012
368885.78	6407326.098	0	0	0	0,0	L_22	2012
366692.352	6407045.092	0	0	0	0,0	L_23	2012
367582.331	6407963.512	0	0	0	0,0	L_24	2012
368841.335	6407394.944	0	0	0	0,0	L_25	2012
368042.648	6408375.312	2	13.7920362808327	0.5	3.44800907020817	L_26	2012
368200.602	6407753.844	0	0	0	0,0	L_27	2012
367839.395	6407429.722	2	1.35029937320823	0.5	0.337574843302057	L_28	2012
367070.767	6407316.469	4	50.4233566316612	1	12.6058391579153	L_29	2012
368698.489	6407906.814	8	55.9540611307689	2	13.9885152826922	L_3	2012
368753.856	6407545.178	20	186.819406572937	5	46.7048516432342	L_30	2012
368067.431	6408256.617	0	0	0	0,0	L_31	2012
366889.845	6407252.21	8	115.061410557127	2	28.7653526392818	L_32	2012
368408.468	6408150.869	32	105.938807647303	8	26.4847019118258	L_33	2012
368561.783	6407537.807	4	50.4233566316612	1	12.6058391579153	L_34	2012
366184.001	6407325.027	4	1.49121528783399	1	0.372803821958498	L_35	2012
368088.013	6408463.432	26	164.633303787212	6.5	41.158325946803	L_36	2012
367442.027	6408271.151	0	0	0	0,0	L_37	2012
367836.302	6408679.114	22	169.206041001316	5.5	42.3015102503289	L_38	2012
368146.949	6407463.186	0	0	0	0,0	L_39	2012
367390.812	6408961.526	14	50.3147578219619	3.5	12.5786894554905	L_4	2012
366512.396	6407693.689	0	0	0	0,0	L_40	2012
367037.952	6407361.012	2	41.3362434517992	0.5	10.3340608629498	L_41	2012
367854.849	6408051.577	24	140.535521381433	6	35.1338803453584	L_42	2012
366790.871	6408708.946	8	88.610191353503	2	22.1525478383757	L_43	2012
369479.436	6407793.592	0	0	0	0,0	L_44	2012
367878.842	6407200.296	8	91.3839588642879	2	22.845989716072	L_45	2012
366756.377	6408666.314	4	24.7019562955268	1	6.17548907388169	L_5	2012
367086.898	6407334.951	14	146.64853431961	3.5	36.6621335799025	L_6	2012
368134.728	6408693.923	18	87.913292642782	4.5	21.9783231606955	L_7	2012
367681.89	6409015.973	32	186.660813421104	8	46.6652033552759	L_8	2012
367203.074	6408507.973	0	0	0	0,0	L_9	2012
374037.718	6408194.439	58	363.705366240469	14.5	90.9263415601173	M_1	2012
373899.954	6408636.553	0	0	0	0,0	M_10	2012
373206.981	6407811.961	42	365.612207313638	10.5	91.4030518284096	M_11	2012
373945.79	6408102.297	0	0	0	0,0	M_12	2012
373160.887	6407884.366	64	395.915251625067	16	98.9788129062668	M_13	2012
373597.644	6408670.581	2	22.0672976280449	0.5	5.51682440701122	M_15	2012
374031.153	6408098.085	6	66.3144347121795	1.5	16.5786086780449	M_2	2012
373155.101	6407994.995	16	102.186689337455	4	25.5466723343637	M_20	2012
373864.847	6408610.156	0	0	0	0,0	M_3	2012
374019.841	6407790.358	8	58.570505804569	2	14.6426264511422	M_4	2012
373920.241	6408000.053	10	45.8139901928278	2.5	11.4534975482069	M_5	2012
373569.493	6409060.447	2	13.7920362808327	0.5	3.44800907020817	M_6	2012
373944.749	6408382.58	0	0	0	0,0	M_7	2012
373421.72	6408354.281	0	0	0	0,0	M_8	2012
373787.417	6408591.863	30	210.656240261482	7.5	52.6640600653704	M_9	2012
370121.524	6409366.847	0	0	0	0,0	RIO_1	2012
368820.677	6409944.091	0	0	0	0,0	RIO_10	2012
367265.829	6409204.126	18	240.346910859458	4.5	60.0867277148645	RIO_11	2012
371078.109	6408742.865	0	0	0	0,0	RIO_12	2012
370944.238	6408726.622	0	0	0	0,0	RIO_13	2012
367243.393	6409654.342	0	0	0	0,0	RIO_14	2012
371089.359	6408920.614	0	0	0	0,0	RIO_15	2012
368644.94	6409640.89	0	0	0	0,0	RIO_16	2012
370420.464	6409362.813	108	781.641309036547	27	195.410327259137	RIO_17	2012
368658.508	6409791.15	0	0	0	0,0	RIO_18	2012
369030.362	6409799.259	2	6.13470745340132	0.5	1.53367686335033	RIO_19	2012
369726.411	6409165.96	0	0	0	0,0	RIO_2	2012
370764.04	6408633.913	22	250.863956573595	5.5	62.7159891433987	RIO_20	2012
366987.765	6409568.052	0	0	0	0,0	RIO_21	2012
367648.683	6409393.036	2	24.0465075827706	0.5	6.01162689569264	RIO_22	2012
369821.97	6409490.695	42	364.108228302404	10.5	91.0270570756009	RIO_23	2012
368535.718	6409388.291	0	0	0	0,0	RIO_24	2012
368488.732	6409897.337	2	24.0465075827706	0.5	6.01162689569264	RIO_25	2012
368674.157	6409597.871	2	15.2421941695635	0.5	3.81054854239087	RIO_26	2012
370846.758	6408792.255	12	59.2491761760844	3	14.8122940440211	RIO_27	2012
370713.23	6409023.232	0	0	0	0,0	RIO_28	2012
367309.137	6409714.108	0	0	0	0,0	RIO_29	2012
370578.615	6408869.557	22	161.034278791151	5.5	40.2585696977877	RIO_3	2012
370313.697	6409276.145	78	830.997551337571	19.5	207.749387834393	RIO_30	2012
369281.409	6409411.009	0	0	0	0,0	RIO_31	2012
367738.57	6409331.246	0	0	0	0,0	RIO_32	2012
368919.984	6409882.996	4	8.3350316001428	1	2.0837579000357	RIO_34	2012
368180.339	6409229.579	0	0	0	0,0	RIO_4	2012
370468.061	6408861.594	12	120.94260068835	3	30.2356501720875	RIO_5	2012
368607.281	6409727.845	0	0	0	0,0	RIO_6	2012
370519.617	6408782.219	118	857.827973468187	29.5	214.456993367047	RIO_7	2012
368971.027	6409573.396	8	62.0286354101343	2	15.5071588525336	RIO_8	2012
369265.487	6409389.96	0	0	0	0,0	RIO_9	2012
375362.213	6409651.817	18	96.0358632606129	4.5	24.0089658151532	S1_1	2012
376501.412	6408764.46	22	121.002729193275	5.5	30.2506822983188	S1_10	2012
374898.612	6408799.252	66	368.961408575091	16.5	92.2403521437728	S1_11	2012
374988.573	6409184.772	148	1083.20810893539	37	270.802027233849	S1_12	2012
375480.411	6408933.001	18	96.4725964088965	4.5	24.1181491022241	S1_13	2012
375714.251	6408369.727	0	0	0	0,0	S1_14	2012
375586.728	6409345.84	18	125.224957802353	4.5	31.3062394505882	S1_15	2012
375993.238	6408492.823	54	377.343653476056	13.5	94.335913369014	S1_16	2012
376322.122	6408866.857	68	274.777443708095	17	68.6943609270237	S1_17	2012
374933.364	6408467.385	36	232.664475143405	9	58.1661187858512	S1_18	2012
376171.805	6409212.59	12	79.3457622380584	3	19.8364405595146	S1_19	2012
375442.131	6408739.622	24	151.719785220515	6	37.9299463051287	S1_2	2012
375254.168	6408589.604	22	87.9893301209902	5.5	21.9973325302476	S1_20	2012
375410.297	6408571.806	14	163.745204213891	3.5	40.9363010534728	S1_3	2012
375222.107	6408882.021	54	325.856230458423	13.5	81.4640576146058	S1_4	2012
375125.249	6409305.249	22	153.077111761004	5.5	38.269277940251	S1_5	2012
375258.238	6409048.261	4	35.8593339088775	1	8.96483347721939	S1_6	2012
375957.355	6408546.073	34	173.005168505633	8.5	43.2512921264084	S1_7	2012
376345.207	6408668.698	10	90.161830822525	2.5	22.5404577056312	S1_8	2012
376491.023	6408775.291	70	332.685649988915	17.5	83.1714124972288	S1_9	2012
379012.988	6404729.044	18	83.6793104192285	4.5	20.9198276048071	S4_1	2012
379411.329	6403594.336	0	0	0	0,0	S4_10	2012
379321.911	6404436.529	28	180.68783088831	7	45.1719577220776	S4_11	2012
378832.302	6405515.483	0	0	0	0,0	S4_12	2012
378818.521	6406298.311	2	12.4376170491771	0.5	3.10940426229427	S4_13	2012
379993.199	6405648.561	24	136.510503762781	6	34.1276259406951	S4_14	2012
378792.128	6405882.281	8	62.1310800433974	2	15.5327700108493	S4_15	2012
378369.22	6406275.856	0	0	0	0,0	S4_16	2012
378621.459	6405255.36	236	1157.54620732591	59	289.386551831477	S4_17	2012
378952.184	6404991.692	278	1277.75988958059	69.5	319.439972395147	S4_18	2012
379480.794	6404819.545	6	47.8411645994954	1.5	11.9602911498739	S4_19	2012
379822.232	6405540.173	2	13.7920362808327	0.5	3.44800907020817	S4_2	2012
379924.6	6404477.073	28	159.924095383221	7	39.9810238458052	S4_20	2012
379779.903	6404819.483	0	0	0	0,0	S4_21	2012
379865.463	6405740.15	6	59.2368086217642	1.5	14.8092021554411	S4_22	2012
379534.726	6404633.863	12	68.6751325868633	3	17.1687831467158	S4_23	2012
379199.518	6404957.558	22	103.769698022659	5.5	25.9424245056648	S4_24	2012
378981.321	6405667.77	0	0	0	0,0	S4_25	2012
378111.102	6405230.031	24	184.010340334111	6	46.0025850835277	S4_26	2012
378974.685	6406328.825	0	0	0	0,0	S4_27	2012
378873.283	6403753.254	0	0	0	0,0	S4_28	2012
378231.585	6404813	72	302.443112477834	18	75.6107781194586	S4_29	2012
379761.452	6406146.109	0	0	0	0,0	S4_3	2012
379674.663	6405322.248	0	0	0	0,0	S4_30	2012
379398.759	6404544.47	24	147.498043516396	6	36.8745108790991	S4_31	2012
379252.104	6406156.213	2	20.2006295013641	0.5	5.05015737534102	S4_32	2012
378015.11	6406276.023	6	35.1689379037975	1.5	8.79223447594937	S4_33	2012
379427.986	6404624.617	12	69.358284551291	3	17.3395711378227	S4_34	2012
379690.719	6406136.821	0	0	0	0,0	S4_35	2012
379387.536	6405145.158	8	40.9741590067363	2	10.2435397516841	S4_36	2012
378295.851	6404827.926	14	69.6083356004767	3.5	17.4020839001192	S4_37	2012
379281.932	6404382.263	44	250.614424201002	11	62.6536060502506	S4_38	2012
378896.227	6404716.983	28	140.65792010629	7	35.1644800265724	S4_39	2012
380031.817	6405935.087	0	0	0	0,0	S4_4	2012
379080.901	6404864.584	68	276.26442034373	17	69.0661050859324	S4_40	2012
379135.448	6404848.377	56	276.526074875585	14	69.1315187188961	S4_41	2012
378979.909	6405213.448	64	319.687020959518	16	79.9217552398796	S4_42	2012
379062.572	6405938.576	24	138.67443799321	6	34.6686094983024	S4_43	2012
379615.493	6405144.424	0	0	0	0,0	S4_44	2012
378339.683	6404426.576	32	201.725580138045	8	50.4313950345112	S4_45	2012
378544.038	6405547.354	0	0	0	0,0	S4_46	2012
378402.392	6406339.358	0	0	0	0,0	S4_47	2012
379095.586	6405086.157	70	272.718397207231	17.5	68.1795993018078	S4_48	2012
378566.547	6405367.619	4	42.9330757753655	1	10.7332689438414	S4_49	2012
378768.101	6405596.232	0	0	0	0,0	S4_5	2012
378168.6	6405006.577	42	189.734874453963	10.5	47.4337186134908	S4_50	2012
379308.924	6406212.296	2	22.0672976280449	0.5	5.51682440701122	S4_6	2012
378294.519	6404804.33	30	113.735435581947	7.5	28.4338588954868	S4_7	2012
379130.077	6404021.176	0	0	0	0,0	S4_8	2012
379473.57	6404347.182	36	192.731091961569	9	48.1827729903923	S4_9	2012
372081.291	6410787.283	40	317.739267482362	10	79.4348168705906	S6_1	2012
372524.072	6412197.357	18	109.644581326065	4.5	27.4111453315162	S6_10	2012
373795.656	6411417.901	38	145.70483030757	9.5	36.4262075768926	S6_11	2012
373844.534	6411406.282	2	12.4376170491771	0.5	3.10940426229427	S6_12	2012
373240.572	6411469.296	26	152.030710387311	6.5	38.0076775968278	S6_13	2012
372957.312	6411800.701	14	96.9305589313957	3.5	24.2326397328489	S6_14	2012
372299.568	6411399.616	10	60.8351413670874	2.5	15.2087853417718	S6_15	2012
374067.059	6412041.79	28	166.498450752194	7	41.6246126880485	S6_16	2012
373989.402	6412268.836	50	274.999003785429	12.5	68.7497509463573	S6_17	2012
374361.74	6411966.782	28	211.514066379712	7	52.8785165949281	S6_18	2012
373539.43	6411627.841	14	113.215819945704	3.5	28.3039549864261	S6_19	2012
372541.192	6411578.524	16	120.146374597536	4	30.0365936493841	S6_2	2012
371945.304	6412339.823	0	0	0	0,0	S6_20	2012
371927.957	6410580.639	92	564.685386729116	23	141.171346682279	S6_21	2012
372296.87	6412120.484	76	512.7690245199	19	128.192256129975	S6_22	2012
373772.423	6411416.79	8	50.2914799006608	2	12.5728699751652	S6_23	2012
372508.913	6412483.036	22	207.881603251799	5.5	51.9704008129498	S6_24	2012
372364.813	6411960.323	48	262.924787165892	12	65.731196791473	S6_25	2012
372863.366	6411656.531	6	57.7318343213049	1.5	14.4329585803262	S6_26	2012
373631.84	6412083.11	24	162.461541168727	6	40.6153852921818	S6_27	2012
372935.233	6411781.775	24	146.271594052877	6	36.5678985132193	S6_3	2012
372851.25	6411692.429	64	368.543059642537	16	92.1357649106343	S6_4	2012
373317.939	6411711.347	12	86.6918545400727	3	21.6729636350182	S6_5	2012
372332.196	6411094.918	64	449.951238045077	16	112.487809511269	S6_6	2012
372777.312	6411814.187	36	183.044714468733	9	45.7611786171832	S6_7	2012
373131.385	6411994.75	28	167.848983612035	7	41.9622459030087	S6_8	2012
371925.389	6410539.386	34	164.574286442579	8.5	41.1435716106447	S6_9	2012
370975.701	6410226.219	0	0	0	0,0	Z1_1	2012
372163.543	6410217.764	12	61.76415185343	3	15.4410379633575	Z1_10	2012
371322.927	6411182.517	14	91.0173154098107	3.5	22.7543288524527	Z1_11	2012
370910.762	6410789.998	2	15.2421941695635	0.5	3.81054854239087	Z1_12	2012
371307.197	6410238.981	12	65.9928434599937	3	16.4982108649984	Z1_13	2012
371032.769	6410755.492	56	417.512414331929	14	104.378103582982	Z1_14	2012
371073.419	6410075.325	0	0	0	0,0	Z1_15	2012
370901.222	6411102.247	0	0	0	0,0	Z1_16	2012
370976.136	6410491.134	68	633.733423586696	17	158.433355896674	Z1_17	2012
370651.49	6410476.413	0	0	0	0,0	Z1_18	2012
371843.276	6409849.411	66	552.865382268497	16.5	138.216345567124	Z1_19	2012
371264.285	6410320.456	12	108.736686328923	3	27.1841715822307	Z1_2	2012
371660.664	6410116.958	98	755.816718758806	24.5	188.954179689702	Z1_20	2012
371219.095	6409856.973	8	69.0257057761988	2	17.2564264440497	Z1_21	2012
370915.065	6411337.128	6	42.2193058485411	1.5	10.5548264621353	Z1_22	2012
371123.335	6409863.771	6	20.7726486493199	1.5	5.19316216232997	Z1_3	2012
371406.278	6411077.109	54	288.554438695549	13.5	72.1386096738874	Z1_4	2012
371883.763	6410386.68	8	74.5030959792125	2	18.6257739948031	Z1_5	2012
370961.709	6411022.448	0	0	0	0,0	Z1_6	2012
371354.057	6410261.36	0	0	0	0,0	Z1_7	2012
370708.542	6410198.709	4	10.7142662589737	1	2.67856656474343	Z1_8	2012
371020.757	6410264.578	34	278.858524915977	8.5	69.7146312289942	Z1_9	2012
375265.482	6410311.69	28	191.860153580528	7	47.965038395132	Z2_1	2012
374027.144	6410107.25	2	94.6516745270813	0.5	23.6629186317703	Z2_10	2012
375132.149	6411427.141	0	13.7920362808327	0	3.44800907020817	Z2_11	2012
373758.593	6410210.727	4	0	1	0,0	Z2_12	2012
374707.848	6410314.315	26	27.6798112187406	6.5	6.91995280468514	Z2_13	2012
375205.061	6411352.581	180	217.774207942296	45	54.443551985574	Z2_14	2012
374711.249	6410433.417	12	873.786992637177	3	218.446748159294	Z2_15	2012
373707.292	6410077.642	26	55.7009943513064	6.5	13.9252485878266	Z2_16	2012
375234.005	6410730.314	134	710.749364779432	33.5	177.687341194858	Z2_2	2012
375516.205	6410349.828	4	22.9261485060369	1	5.73153712650924	Z2_3	2012
375753.158	6410427.059	46	134.858341315888	11.5	33.714585328972	Z2_4	2012
375191.399	6410301.535	2	307.275382432016	0.5	76.818845608004	Z2_5	2012
375008.641	6410737.541	40	26.1416347227299	10	6.53540868068247	Z2_6	2012
375285.606	6411062.795	166	271.815924589753	41.5	67.9539811474383	Z2_7	2012
375207.36	6410615.873	50	813.937608019345	12.5	203.484402004836	Z2_8	2012
375437.422	6410646.145	12	269.226491050892	3	67.3066227627231	Z2_9	2012
376294.475	6407903.907	0	0	0	0,0	Z3_1	2012
376932.204	6407515.413	72	411.872438644457	18	102.968109661114	Z3_10	2012
376911.585	6407689.332	20	106.846069127249	5	26.7115172818122	Z3_11	2012
376079.405	6407423.519	12	100.429061449939	3	25.1072653624847	Z3_12	2012
377445.66	6408244.093	0	0	0	0,0	Z3_13	2012
375990.754	6407510.493	2	18.4431325689709	0.5	4.61078314224272	Z3_14	2012
376713.952	6407847.495	144	604.710876119285	36	151.177719029821	Z3_2	2012
376929.109	6407721.348	98	460.667286608314	24.5	115.166821652078	Z3_3	2012
376473.919	6408050.415	0	0	0	0,0	Z3_4	2012
377479.115	6408183.409	62	412.733867248501	15.5	103.183466812125	Z3_5	2012
377101.486	6407754.159	314	1590.0872033942	78.5	397.521800848549	Z3_6	2012
377326.759	6407800.203	48	227.512979215985	12	56.8782448039964	Z3_7	2012
376883.462	6407503.161	20	98.2773581243717	5	24.5693395310929	Z3_8	2012
377173.452	6408021.068	6	39.9102670721514	1.5	9.97756676803784	Z3_9	2012
371688.111	6414909.63	14	64.6929891675959	3.5	16.173247291899	A_1	2014
372828.183	6414135.074	32	89.1564204622757	8	22.2891051155689	A_2	2014
370307.676	6414751.048	0	0	0	0,0	A_3	2014
371274.111	6413864.201	124	405.203971671766	31	101.300992917941	A_4	2014
370436.821	6413969.644	0	0	0	0,0	A_5	2014
371717.177	6413751.362	4	3.37913803570631	1	0.844784508926578	A_6	2014
371752.282	6413798.001	0	0	0	0,0	A_7	2014
371621.022	6412708.934	116	412.752155135668	29	103.188038783917	A_8	2014
371532.906	6414597.966	4	1.68787118923029	1	0.421967797307573	A_9	2014
371021.354	6413598.493	54	211.416250303297	13.5	52.8540625758242	A_10	2014
370766.113	6414806.059	24	75.4340039780891	6	18.8585009945223	A_11	2014
371028.991	6412704.381	2	11.1755916070326	0.5	2.79389790175814	A_12	2014
371739.022	6413126.838	0	0	0	0,0	A_13	2014
371862.794	6412928.13	186	1084.43797157875	46.5	271.109492894687	A_14	2014
370613.245	6414653.356	4	1.4282582157961	1	0.357064553949025	A_15	2014
370627.058	6414044.786	16	123.123292326007	4	30.7808230815017	A_16	2014
370490.081	6414918.79	2	0.16315095087576	0.5	0.0407877377189401	A_17	2014
371406.906	6414781.635	14	74.4910529255075	3.5	18.6227632313769	A_18	2014
371698.705	6413703.569	2	1.35029937320823	0.5	0.337574843302057	A_19	2014
371290.016	6412353.903	112	448.507613754701	28	112.126903438675	A_20	2014
370378.826	6414442.75	0	0	0	0,0	A_21	2014
373051.642	6413223.877	86	426.948487641112	21.5	106.737121910278	A_22	2014
371941.913	6413806.418	54	154.82452860386	13.5	38.7061321509651	A_23	2014
372414.963	6414121.095	4	2.19423496782337	1	0.548558741955843	A_24	2014
370891.166	6412650.185	8	32.1625644437352	2	8.0406411109338	A_25	2014
371144.981	6415219.228	16	97.5519319119096	4	24.3879829779774	A_26	2014
373036.776	6413178.032	12	86.9839673707202	3	21.7459918426801	A_27	2014
371302.348	6414175.491	34	53.371803593871	8.5	13.3429508984677	A_28	2014
371182.819	6414666.064	74	246.530152080537	18.5	61.6325380201342	A_29	2014
371050.814	6412418.298	24	76.3197695227399	6	19.079942380685	A_30	2014
371224.839	6415057.656	2	0.843935594615146	0.5	0.210983898653786	A_31	2014
370977.333	6412217.198	6	3.50077760901869	1.5	0.875194402254673	A_32	2014
370473.541	6413590.171	4	54.7396724440687	1	13.6849181110172	A_33	2014
373370.253	6413509.503	2	12.4376170491771	0.5	3.10940426229427	A_34	2014
372312.911	6413340.156	162	345.39403543221	40.5	86.3485088580526	A_36	2014
370797.371	6414351.703	4	21.2778360041662	1	5.31945900104155	A_37	2014
371905.03	6414894.062	22	121.433856537824	5.5	30.3584641344559	A_38	2014
372146.536	6414028.593	50	229.497459769923	12.5	57.3743649424807	A_39	2014
371189.831	6414955.738	6	43.5803554685843	1.5	10.8950888671461	A_40	2014
370439.441	6413588.342	6	63.3352093351047	1.5	15.8338023337762	A_41	2014
371013.172	6415234.681	20	81.6796967624946	5	20.4199241906237	A_42	2014
